epoch,train_loss,train_acc,val_loss,val_acc
1,0.095096,72.97,0.080243,78.42
2,0.060648,82.93,0.070737,82.19
3,0.048294,84.49,0.065925,79.79
4,0.043337,85.94,0.061723,80.99
5,0.038727,87.67,0.073227,82.02
6,0.045944,86.34,0.085798,79.62
7,0.053754,85.42,0.069181,84.08
8,0.044295,87.27,0.070143,84.08
9,0.047991,84.90,0.064232,79.97
10,0.048216,85.65,0.058270,85.96
11,0.045478,86.00,0.105802,79.28
12,0.057405,82.23,0.063364,80.99
13,0.065013,82.35,0.070715,82.19
14,0.059058,82.35,0.072734,81.16
15,0.050082,84.38,0.064471,85.27
16,0.056696,84.38,0.071880,76.88
17,0.060221,83.56,0.145545,77.57
18,0.062947,81.60,0.284106,65.24
19,0.076883,78.53,0.077236,82.53
20,0.069547,80.73,0.082357,70.72
21,0.062312,82.41,0.064158,83.90
22,0.055917,81.25,0.054595,84.76
23,0.054064,81.66,0.081101,78.94
24,0.051361,85.07,0.064214,82.36
25,0.043081,86.23,0.059929,84.76
26,0.038902,86.52,0.059112,83.22
27,0.042852,87.15,0.066370,77.40
28,0.038819,87.09,0.087152,83.39
29,0.042645,86.86,0.081163,78.42
30,0.043400,85.30,0.057696,82.53
31,0.041099,87.96,0.056744,80.65
32,0.034885,88.19,0.074417,84.08
33,0.029628,89.06,0.059447,84.08
34,0.041051,87.21,0.082606,79.97
35,0.035226,88.54,0.071618,85.27
36,0.031749,89.87,0.073031,83.73
37,0.029561,89.81,0.086374,85.62
38,0.026971,89.76,0.075793,80.82
39,0.033686,88.89,0.076524,85.79
40,0.030282,90.74,0.087808,80.82
41,0.036024,89.24,0.069457,78.42
42,0.028162,90.05,0.061028,84.76
43,0.028195,89.64,0.093554,75.00
44,0.025187,91.67,0.066626,82.71
45,0.018347,94.10,0.086272,85.45
46,0.023218,91.90,0.075393,84.59
47,0.025494,92.01,0.074949,83.56
48,0.018999,93.69,0.067919,84.25
49,0.016671,94.73,0.081973,85.45
50,0.012226,95.08,0.078922,85.10
51,0.015325,95.14,0.071980,85.79
52,0.017528,94.85,0.079733,84.76
53,0.014279,95.37,0.095082,84.76
54,0.011443,96.01,0.087141,84.93
55,0.009591,96.82,0.097116,86.47
56,0.010948,96.24,0.085398,84.93
57,0.006932,98.09,0.089225,85.96
58,0.006913,96.99,0.104983,85.10
59,0.007100,97.74,0.100400,85.27
60,0.007288,97.74,0.099560,84.76
61,0.004881,98.15,0.103377,85.79
62,0.004708,98.15,0.105801,85.45
63,0.004354,98.50,0.112391,84.93
64,0.004806,98.84,0.108188,85.10
65,0.006304,98.26,0.105320,85.45
