epoch,train_loss,train_acc,val_loss,val_acc
1,0.642669,46.88,0.586690,54.90
2,0.277742,77.84,0.248668,78.43
3,0.130932,87.50,0.167308,90.20
4,0.198006,85.80,0.345744,60.78
5,0.276232,77.56,0.962221,52.94
6,0.262470,81.82,1.209633,50.00
7,0.344895,77.56,1.080686,63.73
8,0.239367,79.83,2.801873,27.45
9,0.343081,72.73,0.849014,65.69
10,0.245528,81.25,0.403358,84.31
11,0.269165,79.55,0.525881,62.75
12,0.231615,79.55,0.331286,76.47
13,0.101303,90.62,0.207123,88.24
