epoch,train_loss,train_acc,val_loss,val_acc
1,0.152439,52.56,0.156388,39.77
2,0.073697,77.84,0.066836,79.55
3,0.044482,87.22,0.040048,82.95
4,0.017657,94.03,0.040247,82.95
5,0.030946,88.92,0.100272,86.36
6,0.033152,90.91,0.096631,78.41
7,0.019956,93.47,0.047697,79.55
8,0.019733,90.06,0.136290,81.82
9,0.032434,88.35,0.121384,76.14
10,0.045909,86.36,0.106969,72.73
11,0.046768,84.09,0.209574,71.59
12,0.050449,86.36,0.151974,73.86
13,0.087650,71.88,0.530682,36.36
14,0.045496,82.67,0.101328,71.59
15,0.049740,85.51,0.089427,82.95
16,0.042879,84.09,0.081575,68.18
17,0.026971,89.20,0.196463,64.77
18,0.026297,91.19,0.110305,84.09
19,0.062742,81.25,0.141848,82.95
20,0.052878,83.24,0.399886,55.68
21,0.031468,89.49,0.287206,35.23
22,0.044558,84.66,0.102407,72.73
23,0.027248,90.34,0.124891,81.82
24,0.051690,84.94,0.055650,87.50
25,0.030113,90.62,0.145858,76.14
26,0.057872,83.52,0.108916,86.36
27,0.025987,92.90,0.058119,90.91
28,0.018126,94.03,0.066192,86.36
29,0.020541,93.18,0.095786,75.00
30,0.042019,84.09,0.131547,73.86
31,0.021866,92.90,0.074921,82.95
32,0.019050,93.18,0.064023,84.09
33,0.010485,95.74,0.056946,89.77
34,0.005941,97.73,0.053859,88.64
35,0.015631,94.89,0.038000,82.95
36,0.010705,95.17,0.041334,85.23
37,0.011581,95.45,0.064800,87.50
38,0.014588,92.61,0.081751,88.64
39,0.007586,98.01,0.056863,92.05
40,0.006552,96.88,0.044941,93.18
41,0.008705,97.44,0.069456,86.36
42,0.010004,96.59,0.074677,90.91
43,0.006873,98.01,0.078814,87.50
44,0.007965,98.01,0.076005,89.77
45,0.005013,98.58,0.072219,92.05
46,0.003117,98.58,0.086051,90.91
47,0.002809,98.86,0.093481,92.05
48,0.003329,98.86,0.089372,89.77
49,0.001114,99.43,0.081255,89.77
50,0.000986,99.72,0.073928,92.05
