epoch,train_loss,train_acc,val_loss,val_acc
1,0.081639,75.36,0.037671,96.81
2,0.015756,93.99,0.006283,97.97
3,0.008882,96.03,0.002937,99.13
4,0.005884,97.84,0.002254,99.71
5,0.005879,96.75,0.003501,98.84
6,0.009872,95.91,0.009711,97.68
7,0.024167,93.15,0.004554,99.42
8,0.015647,94.11,0.021546,96.23
9,0.024091,92.91,0.044446,81.74
10,0.033554,91.35,3.018216,24.35
11,0.038722,87.98,0.015482,98.26
12,0.045608,84.50,0.081912,79.42
13,0.023867,88.82,0.023155,93.33
14,0.014278,93.99,0.026270,93.91
15,0.012899,94.83,0.011291,98.26
16,0.010948,95.43,0.009228,99.13
17,0.023272,91.59,0.032308,90.43
18,0.051935,84.13,0.406677,71.88
19,0.047782,85.46,0.011468,97.97
20,0.020506,91.59,0.006312,98.26
21,0.023179,92.67,0.044257,82.90
22,0.023249,91.35,0.006515,98.84
23,0.009096,96.75,0.008999,96.52
24,0.025751,90.75,0.006182,97.68
25,0.012129,94.95,0.003778,99.13
26,0.015474,94.83,0.011040,94.20
27,0.004239,98.32,0.004675,98.55
28,0.026754,92.19,0.009178,97.68
29,0.013495,93.63,0.004183,98.26
30,0.012309,94.23,0.013337,93.33
31,0.021921,94.47,0.011338,98.55
32,0.011026,94.35,0.011699,97.97
33,0.009722,96.63,0.003187,99.13
34,0.007207,97.60,0.005331,98.84
35,0.004476,98.32,0.010113,97.68
36,0.001936,99.16,0.009777,98.55
37,0.002888,98.68,0.005184,99.42
38,0.002588,98.44,0.003197,99.42
39,0.002816,98.92,0.006751,98.84
40,0.000671,99.64,0.008887,98.84
41,0.001271,99.40,0.008491,98.55
42,0.001580,99.52,0.007309,98.55
43,0.001050,99.76,0.008278,98.55
44,0.000713,99.64,0.008306,99.13
45,0.000666,99.64,0.008860,99.13
46,0.000588,99.64,0.009183,99.13
