epoch,train_loss,train_acc,val_loss,val_acc
1,0.094828,72.74,0.047150,85.71
2,0.025758,91.06,0.036384,91.01
3,0.014164,94.94,0.081246,85.71
4,0.022217,90.95,0.071042,79.89
5,0.015148,94.40,0.087588,89.42
6,0.021230,92.89,0.150174,77.25
7,0.023941,92.56,0.078660,86.77
8,0.029886,90.09,0.070635,82.54
9,0.036898,85.34,0.102105,73.54
10,0.042853,85.56,0.114451,78.84
11,0.033385,85.56,0.068299,79.89
12,0.034733,86.85,0.045833,91.01
13,0.029871,89.87,0.093527,73.02
14,0.033947,87.07,0.116599,91.01
15,0.037621,84.38,0.098716,78.84
16,0.034402,86.64,0.126486,61.90
17,0.023986,88.25,0.182310,57.14
18,0.029456,87.72,0.054389,92.06
19,0.018959,91.70,0.064827,82.54
20,0.016635,92.56,0.065949,88.89
21,0.023114,90.62,0.051641,91.01
22,0.018687,90.62,0.074443,84.13
23,0.026189,90.30,0.114556,71.43
24,0.023510,88.15,0.140038,77.25
25,0.010277,94.83,0.088000,82.01
26,0.014301,95.47,0.069333,89.42
27,0.010216,94.94,0.066293,89.95
28,0.012549,93.21,0.079495,76.72
29,0.014147,92.78,0.108667,85.71
30,0.014574,92.89,0.061910,91.01
31,0.007654,95.58,0.080376,91.53
32,0.008378,95.47,0.072084,90.48
33,0.008934,95.69,0.040556,90.48
34,0.006825,96.55,0.063115,92.06
35,0.008250,96.44,0.105643,86.77
36,0.013276,95.58,0.102679,80.42
37,0.016064,93.43,0.073986,84.13
38,0.011858,96.12,0.055957,88.89
39,0.008675,96.55,0.077638,91.01
40,0.004971,97.84,0.055506,88.36
41,0.005712,97.31,0.094367,88.36
42,0.005063,96.88,0.066470,89.95
43,0.007397,97.41,0.069380,92.59
44,0.003256,98.60,0.064193,91.01
45,0.003254,97.95,0.073141,88.89
46,0.007358,96.77,0.072003,86.77
47,0.007251,96.66,0.057121,90.48
48,0.005369,97.52,0.057851,91.01
