epoch,train_loss,train_acc,val_loss,val_acc
1,0.055977,75.11,0.037026,82.64
2,0.036999,82.79,0.037192,83.26
3,0.033637,85.70,0.032657,83.47
4,0.030405,85.54,0.043952,80.79
5,0.031160,85.91,0.039263,81.82
6,0.034263,84.64,0.055238,82.23
7,0.034246,84.96,0.047750,80.17
8,0.037384,82.73,0.038884,82.44
9,0.035380,83.90,0.077079,70.87
10,0.038091,83.37,0.040931,81.82
11,0.032652,84.64,0.069639,78.51
12,0.038827,82.42,0.039778,82.02
13,0.036194,83.05,0.033937,83.47
14,0.044973,80.35,0.044083,81.40
15,0.037696,83.58,0.040007,81.40
16,0.037491,82.52,0.044808,80.37
17,0.035831,82.84,0.041210,80.99
18,0.032899,85.54,0.036816,81.20
19,0.043877,80.51,0.036338,83.68
20,0.034874,83.74,0.045466,82.44
21,0.035702,84.38,0.044387,84.30
22,0.032817,84.48,0.052316,78.10
23,0.036661,84.59,0.044564,81.20
24,0.031015,84.75,0.041252,82.23
25,0.029501,84.96,0.040263,80.37
26,0.030191,84.69,0.033121,82.64
27,0.030279,85.22,0.051188,83.26
28,0.027345,86.33,0.042970,82.85
29,0.029371,86.97,0.039915,82.64
30,0.024806,87.66,0.050869,80.17
31,0.024363,87.66,0.055642,78.72
32,0.026125,87.45,0.037000,83.06
33,0.027422,87.29,0.052083,80.17
34,0.029563,86.65,0.048254,80.99
35,0.026281,87.61,0.052292,83.68
36,0.025257,87.76,0.037407,80.17
37,0.022142,88.40,0.043215,82.85
38,0.019541,89.62,0.057800,82.85
39,0.023958,89.04,0.044435,83.06
40,0.022592,89.78,0.039716,83.26
41,0.019481,89.88,0.045319,81.61
42,0.017950,91.37,0.042120,84.09
43,0.016213,90.36,0.055633,84.71
44,0.017890,90.94,0.059410,82.23
45,0.012482,93.22,0.045469,82.85
46,0.015411,91.79,0.041954,82.64
47,0.011605,94.23,0.051172,79.96
48,0.011302,93.80,0.063740,82.02
49,0.011148,94.92,0.063239,83.26
50,0.011732,94.39,0.063346,79.75
51,0.010593,94.33,0.061274,82.85
52,0.007748,96.45,0.063782,82.85
53,0.007708,96.19,0.078396,81.82
54,0.007272,96.13,0.059744,81.61
55,0.006323,96.77,0.061832,84.50
56,0.006784,96.40,0.063301,82.02
57,0.005606,96.88,0.080269,81.40
58,0.004271,97.88,0.074860,83.06
59,0.003419,98.15,0.080441,83.26
60,0.003431,98.57,0.072482,83.26
61,0.003343,98.41,0.069414,84.71
62,0.003213,98.41,0.080131,84.09
63,0.002780,98.46,0.079680,83.88
64,0.002534,98.78,0.077530,84.09
65,0.001878,99.10,0.081147,83.68
66,0.001767,99.26,0.082318,83.88
67,0.002151,98.99,0.081957,84.30
68,0.001542,99.21,0.089805,84.09
69,0.002588,98.68,0.081066,83.06
70,0.002452,98.99,0.079355,84.50
71,0.001672,99.10,0.080837,84.50
72,0.002174,98.68,0.079614,84.71
73,0.001434,99.36,0.076589,84.50
74,0.001178,99.47,0.083934,85.12
75,0.001857,99.21,0.082755,84.92
