epoch,train_loss,train_acc,val_loss,val_acc
1,0.089611,75.00,0.099809,65.61
2,0.028588,88.69,0.044444,89.42
3,0.017736,92.89,0.044714,86.77
4,0.009017,95.69,0.052017,92.06
5,0.015109,94.50,0.050641,92.06
6,0.013689,95.26,0.055580,85.19
7,0.019289,92.89,0.056857,91.53
8,0.026955,90.95,0.066245,86.77
9,0.032049,89.01,0.173276,63.49
10,0.030233,89.22,0.150137,59.79
11,0.039285,85.56,0.129734,75.13
12,0.034140,88.69,0.074723,86.77
13,0.034146,88.36,0.066500,87.83
14,0.044354,87.39,0.078126,82.54
15,0.029445,90.95,0.620275,33.86
16,0.034952,87.18,0.036459,93.65
17,0.025443,91.49,0.075908,85.19
18,0.028096,89.87,0.076748,80.42
19,0.019892,91.70,0.049664,91.01
20,0.010593,95.58,0.085852,83.60
21,0.018705,93.97,0.050975,91.53
22,0.012903,94.07,0.057376,92.06
23,0.008566,95.69,0.051339,91.53
24,0.008329,97.20,0.078434,89.42
25,0.010272,96.01,0.077734,90.48
26,0.015290,93.97,0.074109,92.06
27,0.006342,96.77,0.074732,86.24
28,0.007101,97.31,0.060228,91.01
29,0.010416,96.44,0.075298,87.83
30,0.007765,96.66,0.066641,89.95
