epoch,train_loss,train_acc,val_loss,val_acc
1,0.109113,68.18,0.105763,60.23
2,0.033753,90.06,0.100311,64.77
3,0.025369,90.62,0.069870,82.95
4,0.027543,89.20,0.106778,81.82
5,0.021597,92.90,0.124268,82.95
6,0.034960,87.22,0.221751,64.77
7,0.030880,86.65,0.267586,59.09
8,0.041861,84.94,0.715668,43.18
9,0.042014,84.38,0.336399,44.32
10,0.037669,85.23,0.130117,65.91
11,0.036971,88.07,0.468378,46.59
12,0.058375,78.98,0.460335,39.77
13,0.048247,81.53,0.126682,76.14
14,0.046075,79.83,1.004286,39.77
15,0.032324,87.78,1.092997,31.82
16,0.040396,82.39,0.186457,68.18
17,0.071452,81.53,1.739589,43.18
18,0.057957,81.82,0.581922,43.18
19,0.092261,73.86,3.782637,32.95
20,0.039401,84.66,0.159724,73.86
21,0.039171,84.94,0.042225,90.91
22,0.037830,86.65,0.110176,78.41
23,0.034771,86.36,0.175733,65.91
24,0.050603,80.40,0.192569,56.82
25,0.043052,86.36,0.236388,65.91
26,0.030958,88.07,0.105554,67.05
27,0.030571,90.34,0.043300,89.77
28,0.028777,87.78,0.051345,92.05
29,0.020405,90.34,0.091903,89.77
30,0.015505,93.18,0.052697,81.82
31,0.022306,91.48,0.139781,70.45
32,0.022544,91.19,0.343980,62.50
33,0.021943,90.62,0.228488,62.50
34,0.032813,86.65,0.072570,81.82
35,0.028692,88.35,0.242495,57.95
36,0.022190,89.49,0.084975,84.09
37,0.020992,90.91,0.050733,87.50
38,0.014021,94.03,0.077222,79.55
39,0.018549,92.33,0.113878,85.23
40,0.013327,95.17,0.063198,88.64
41,0.012919,94.03,0.085852,89.77
42,0.013160,94.32,0.059554,92.05
43,0.032667,88.35,0.185693,70.45
44,0.030340,89.77,0.123865,71.59
45,0.015228,94.03,0.055779,86.36
46,0.026710,85.80,0.117275,78.41
47,0.012584,95.17,0.040464,87.50
48,0.012545,94.60,0.047092,87.50
49,0.011556,96.02,0.046295,88.64
50,0.012989,95.45,0.073024,85.23
51,0.015131,95.45,0.073114,89.77
52,0.010290,96.02,0.054986,92.05
53,0.013651,92.90,0.054070,86.36
54,0.010613,95.74,0.047378,92.05
55,0.007225,96.88,0.054939,89.77
56,0.005452,98.01,0.060488,87.50
57,0.006067,98.01,0.052665,90.91
58,0.003834,99.43,0.045205,92.05
59,0.003064,98.58,0.046895,92.05
