epoch,train_loss,train_acc,val_loss,val_acc
1,0.327705,33.20,0.346908,29.25
2,0.240960,60.94,0.285231,46.23
3,0.170295,71.09,0.226585,59.43
4,0.111608,82.42,0.160178,66.04
5,0.057419,88.67,0.107406,74.53
6,0.047549,89.45,0.101931,71.70
7,0.029114,91.02,0.142286,75.47
8,0.024413,93.75,0.235331,68.87
9,0.019449,93.36,0.112191,78.30
10,0.049714,91.41,0.125325,80.19
11,0.054396,91.02,0.412783,64.15
12,0.062093,87.11,0.371396,78.30
13,0.077934,88.67,0.563963,79.25
14,0.105590,82.81,0.469626,65.09
15,0.112495,83.20,1.515290,82.08
16,0.068959,85.94,0.529444,49.06
17,0.078617,85.55,0.351671,62.26
18,0.060189,88.28,0.525149,61.32
19,0.081501,83.59,1.034101,41.51
20,0.040164,90.62,0.301155,50.94
21,0.056870,90.23,0.303153,75.47
22,0.077474,87.89,0.278025,66.98
23,0.048692,91.80,1.277530,33.02
24,0.073581,85.94,0.359641,80.19
25,0.080560,84.38,0.240906,70.75
26,0.044551,89.06,0.122061,76.42
27,0.050747,89.45,0.197632,79.25
28,0.037251,95.70,0.104095,88.68
29,0.036137,95.70,0.158951,79.25
30,0.030895,93.75,0.278480,67.92
31,0.029244,91.80,0.142247,77.36
32,0.035247,92.97,0.171799,75.47
33,0.024769,93.75,0.117114,80.19
34,0.019379,94.92,0.073149,86.79
35,0.037599,93.75,0.131289,74.53
36,0.030190,93.36,0.090799,89.62
37,0.016672,96.09,0.072536,83.96
38,0.013785,96.09,0.080917,83.02
39,0.029112,94.53,0.046706,92.45
40,0.027547,93.75,0.029638,96.23
41,0.014907,95.70,0.067857,91.51
42,0.011910,96.88,0.088096,91.51
43,0.022617,96.48,0.112145,92.45
44,0.009389,96.48,0.106482,93.40
45,0.008636,96.88,0.080476,92.45
46,0.005258,98.05,0.051000,94.34
47,0.008664,97.66,0.044245,92.45
48,0.006254,98.05,0.054863,96.23
49,0.003904,98.44,0.067836,95.28
50,0.007308,98.05,0.070967,96.23
51,0.004259,99.22,0.071144,95.28
52,0.002115,99.61,0.079343,93.40
