epoch,train_loss,train_acc,val_loss,val_acc
1,0.085189,72.48,0.014323,96.23
2,0.020190,91.11,0.006978,97.68
3,0.007216,96.63,0.001932,99.13
4,0.007040,96.88,0.012202,94.20
5,0.006785,97.36,0.005531,98.55
6,0.006704,97.24,0.006491,97.97
7,0.010302,96.63,0.003133,99.13
8,0.014163,94.83,0.020459,96.52
9,0.026718,91.11,0.031669,89.28
10,0.021185,93.27,0.010644,95.07
11,0.025829,89.78,0.062830,97.10
12,0.026583,90.14,0.061209,78.84
13,0.034992,89.06,0.624019,40.87
14,0.026855,90.87,0.018491,95.07
15,0.026438,90.26,0.004681,98.84
16,0.029604,90.26,0.007839,99.13
17,0.036343,89.30,0.101315,75.36
18,0.018824,93.39,0.012466,98.55
19,0.024615,91.83,0.014546,94.49
20,0.014648,91.95,0.002547,99.13
21,0.020339,93.27,0.007712,97.97
22,0.012425,96.27,0.002354,98.84
23,0.010767,96.39,0.004801,99.42
24,0.011281,95.55,0.008372,98.55
25,0.010286,96.39,0.003482,98.84
26,0.006197,97.48,0.005964,99.13
27,0.004416,97.84,0.004988,99.42
28,0.002787,99.28,0.006431,99.42
29,0.003612,98.20,0.007564,98.55
30,0.002780,98.92,0.006492,98.84
31,0.010720,95.91,0.006699,98.84
32,0.014991,95.19,0.011054,99.13
33,0.007190,97.00,0.041462,82.32
34,0.009820,96.88,0.022613,89.86
35,0.007041,97.12,0.015036,97.97
36,0.007285,97.36,0.014181,97.68
