epoch,train_loss,train_acc,val_loss,val_acc
1,0.024266,90.10,0.000879,99.79
2,0.003812,98.20,0.000529,99.79
3,0.002767,98.62,0.000816,99.59
4,0.004339,98.62,0.001203,99.59
5,0.005210,97.72,0.001126,99.59
6,0.007739,97.19,0.006618,97.93
7,0.007763,97.09,0.001432,99.17
8,0.006149,97.99,0.001378,99.17
9,0.009147,96.93,0.001879,99.59
10,0.005129,98.25,0.002207,98.76
11,0.005228,97.99,0.000364,99.79
12,0.004065,98.52,0.000348,100.00
13,0.006675,97.56,0.099979,78.31
14,0.011201,96.08,0.018183,93.80
15,0.009238,97.09,0.004010,98.14
16,0.005509,98.09,0.000092,100.00
17,0.007323,97.78,0.000860,99.38
18,0.004620,98.31,0.036760,88.22
19,0.014996,97.56,0.043658,95.45
20,0.018371,97.25,0.000133,100.00
21,0.041567,93.75,0.055354,84.50
22,0.006335,98.15,0.000032,100.00
23,0.003257,99.15,0.000074,100.00
24,0.000800,99.68,0.000033,100.00
25,0.005119,98.57,0.001194,99.79
26,0.007313,98.25,0.002920,98.76
27,0.000850,99.52,0.000000,100.00
28,0.002404,99.31,0.000321,100.00
29,0.001252,99.63,0.000002,100.00
30,0.001782,99.36,0.000004,100.00
31,0.001792,99.42,0.000032,100.00
32,0.001321,99.47,0.000001,100.00
33,0.004055,99.05,0.000033,100.00
34,0.000679,99.68,0.000003,100.00
35,0.000806,99.79,0.000002,100.00
36,0.001632,99.68,0.000001,100.00
37,0.000704,99.74,0.000003,100.00
38,0.001052,99.79,0.000004,100.00
39,0.000492,99.89,0.000032,100.00
