epoch,train_loss,train_acc,val_loss,val_acc
1,0.092078,72.84,0.045206,95.94
2,0.017116,92.55,0.005840,98.26
3,0.007211,97.36,0.002691,99.42
4,0.004875,98.68,0.005082,98.26
5,0.007457,96.63,0.004280,98.84
6,0.008118,96.63,0.031069,87.54
7,0.012479,96.15,0.044956,92.75
8,0.013159,95.91,0.013191,97.97
9,0.012993,95.91,0.025086,97.10
10,0.027304,91.35,0.029894,93.04
11,0.016785,94.59,0.040704,97.68
12,0.015064,94.59,0.008407,96.23
13,0.025795,91.83,0.070740,77.97
14,0.027474,92.31,0.060062,94.20
15,0.020438,92.55,0.100716,81.16
16,0.027995,90.75,0.016461,97.10
17,0.019138,91.59,0.085705,88.70
18,0.039444,87.50,0.444298,62.90
19,0.035466,90.26,0.041551,97.10
20,0.043078,86.78,0.023763,96.52
21,0.076672,80.77,0.017547,96.23
22,0.040628,84.25,0.023331,96.81
23,0.019524,92.31,0.034559,89.28
24,0.012074,95.91,0.011853,97.68
25,0.014617,94.83,0.008658,98.84
26,0.012132,96.15,0.007068,98.26
27,0.017929,94.11,0.011189,95.07
28,0.015280,93.51,0.013914,96.81
29,0.006107,96.51,0.005519,99.13
30,0.010700,96.03,0.009067,97.39
31,0.009281,96.39,0.008394,98.26
32,0.004864,97.48,0.035909,97.68
33,0.004797,97.72,0.021735,97.39
34,0.004152,98.44,0.004825,98.84
35,0.004752,98.08,0.005934,98.84
36,0.003609,97.84,0.003582,98.55
37,0.002756,98.92,0.005847,99.13
38,0.001925,99.40,0.002677,99.13
39,0.006485,98.08,0.004858,98.26
40,0.001827,99.40,0.007862,98.84
41,0.000787,99.52,0.005955,99.42
42,0.001576,99.64,0.005026,98.84
43,0.001317,99.40,0.003381,99.42
44,0.001115,99.52,0.004196,99.42
45,0.001060,99.76,0.001428,99.71
46,0.000550,99.88,0.001260,99.71
47,0.000710,99.76,0.002757,99.42
48,0.000367,99.88,0.002914,99.42
49,0.001646,99.52,0.002852,99.42
50,0.005498,99.04,0.035342,97.68
51,0.005997,97.48,0.002969,99.13
52,0.002536,99.16,0.003267,99.42
53,0.001122,99.52,0.002100,99.13
54,0.001528,99.76,0.001130,99.13
55,0.000649,99.76,0.001072,99.42
56,0.000860,99.64,0.001414,99.71
57,0.000398,99.88,0.001985,99.42
58,0.000489,99.76,0.002569,99.42
59,0.000275,99.88,0.002103,99.42
60,0.000472,99.76,0.001854,99.42
61,0.000396,99.88,0.001802,99.42
62,0.000374,99.88,0.001567,99.42
63,0.000257,100.00,0.002444,99.13
64,0.000098,100.00,0.001826,99.42
65,0.000482,99.76,0.001859,99.42
66,0.000297,99.88,0.001856,99.42
67,0.000131,99.88,0.001445,99.42
