epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.77423,1.69726,4.37309,1.82102,0.21395,0.04444,0.06063,0.02222,2.98396,6.55796,2.16035,0.09005,5e-05,5e-05
2,5.87629,1.04545,1.36347,1.0431,0.83333,0.05556,0.44897,0.26892,2.48811,6.14216,1.77903,0.079104,0.000103961,0.000103961
3,8.68701,1.02437,0.76571,1.02791,1,0.18889,0.59444,0.34645,1.93419,5.70733,1.53471,0.0681568,0.000156832,0.000156832
4,11.6854,0.95366,0.72976,1.01576,0.6875,0.36667,0.55534,0.37097,2.09399,4.01165,1.52735,0.0572086,0.000208615,0.000208615
5,14.5359,0.96082,0.72705,1.04175,0.81816,0.55556,0.67614,0.47332,1.4257,1.70566,1.3061,0.0462593,0.000259308,0.000259308
6,17.3688,0.91941,0.74835,1.0381,0.83918,0.86667,0.90099,0.64917,1.07773,0.96471,1.16292,0.0353089,0.000308913,0.000308913
7,20.4203,0.89274,0.70271,1.03438,0.90629,0.75556,0.88943,0.68219,0.93707,0.83648,1.05937,0.0243574,0.000357428,0.000357428
8,23.2653,0.86046,0.66905,1.02342,0.8068,0.83519,0.87428,0.64926,0.93749,0.81249,1.07072,0.0134049,0.000404855,0.000404855
9,26.1793,0.92944,0.67513,1.05772,0.89969,0.85556,0.92824,0.71289,0.93844,0.74075,1.07922,0.00245119,0.000451192,0.000451192
10,29.3297,0.9082,0.62135,1.05296,0.86166,0.89971,0.93028,0.72204,0.94436,0.82372,1.06797,0.00045545,0.00045545,0.00045545
11,32.2226,0.86975,0.6375,1.02611,0.93694,0.84444,0.9394,0.69195,1.00069,0.75664,1.10217,0.0004505,0.0004505,0.0004505
12,34.9439,0.85277,0.58984,1.04236,0.8692,0.88605,0.93678,0.64292,1.22701,0.73229,1.21186,0.00044555,0.00044555,0.00044555
13,37.6821,0.87863,0.59021,1.03987,0.87044,0.87778,0.9312,0.65425,1.22368,0.78855,1.21354,0.0004406,0.0004406,0.0004406
14,40.3621,0.83972,0.55498,1.00089,0.88478,0.85556,0.93244,0.737,0.81755,0.64131,0.98353,0.00043565,0.00043565,0.00043565
15,43.5382,0.81842,0.55706,1.00709,0.79925,0.91111,0.91441,0.70184,0.90107,0.62554,1.01916,0.0004307,0.0004307,0.0004307
16,46.2701,0.82343,0.58584,1.01292,0.78453,0.93048,0.90215,0.67198,1.02942,0.70547,1.07792,0.00042575,0.00042575,0.00042575
17,48.9528,0.81306,0.53788,0.99802,0.86284,0.93333,0.93007,0.7227,0.90385,0.64163,1.01556,0.0004208,0.0004208,0.0004208
18,51.7103,0.86214,0.60438,1.00656,0.86605,0.9,0.91881,0.73273,0.84125,0.62479,0.98803,0.00041585,0.00041585,0.00041585
19,54.4289,0.80482,0.55414,1.0013,0.79999,0.93333,0.92821,0.72912,0.9171,1.29529,1.04127,0.0004109,0.0004109,0.0004109
20,57.1603,0.80183,0.56277,1.00118,0.79486,0.91111,0.91903,0.72117,0.89633,1.25981,1.0258,0.00040595,0.00040595,0.00040595
21,60.0271,0.75804,0.52053,0.97269,0.80783,0.88745,0.91459,0.72604,0.79655,0.91328,0.98306,0.000401,0.000401,0.000401
22,62.8141,0.76323,0.52786,0.97079,0.83311,0.94291,0.93029,0.7206,0.84827,0.68645,1.00641,0.00039605,0.00039605,0.00039605
23,65.697,0.75581,0.5475,0.99408,0.8446,0.90584,0.93502,0.72186,0.89966,0.68486,1.0279,0.0003911,0.0003911,0.0003911
24,68.56,0.81593,0.50768,0.99927,0.87275,0.91446,0.93292,0.73655,0.82143,0.72129,0.98327,0.00038615,0.00038615,0.00038615
25,71.28,0.77486,0.49226,0.98776,0.85259,0.91111,0.92338,0.6594,1.11787,0.61422,1.12508,0.0003812,0.0003812,0.0003812
26,73.8795,0.78412,0.52229,0.97984,0.86397,0.91111,0.94964,0.75823,0.8204,0.70665,0.97795,0.00037625,0.00037625,0.00037625
27,76.8892,0.76811,0.45089,0.98512,0.90223,0.9,0.95074,0.52059,1.6862,0.77813,1.53826,0.0003713,0.0003713,0.0003713
28,79.3988,0.75675,0.45758,0.9911,0.90081,0.9,0.95879,0.57814,1.50293,0.73654,1.43073,0.00036635,0.00036635,0.00036635
29,81.9574,0.74439,0.46717,0.97183,0.87864,0.88492,0.95526,0.57093,1.52487,0.79768,1.4232,0.0003614,0.0003614,0.0003614
30,84.4927,0.7977,0.46905,0.99209,0.85451,0.95556,0.94624,0.63253,1.29414,0.67949,1.25907,0.00035645,0.00035645,0.00035645
31,87.1545,0.76103,0.46135,0.96721,0.82638,0.92222,0.89906,0.54945,1.49887,0.73504,1.40559,0.0003515,0.0003515,0.0003515
32,89.7527,0.82182,0.4923,0.99344,0.8709,0.92222,0.92087,0.73394,0.81059,0.60568,0.98407,0.00034655,0.00034655,0.00034655
33,92.3085,0.78501,0.5023,0.97455,0.85682,0.93333,0.94179,0.72451,0.93558,0.56149,1.05192,0.0003416,0.0003416,0.0003416
34,94.8713,0.80676,0.4802,1.00412,0.86376,0.94444,0.94791,0.76256,0.81786,0.5476,0.97983,0.00033665,0.00033665,0.00033665
35,97.8808,0.81221,0.48753,1.01666,0.84759,0.96667,0.94261,0.72621,0.91661,0.64819,1.02885,0.0003317,0.0003317,0.0003317
36,100.481,0.76656,0.47713,0.97465,0.85224,0.89719,0.9383,0.75053,0.78828,0.64292,0.9729,0.00032675,0.00032675,0.00032675
37,103.074,0.82072,0.47573,0.99477,0.86569,0.93102,0.94563,0.74027,0.86685,0.55669,0.99933,0.0003218,0.0003218,0.0003218
38,105.636,0.80438,0.49307,0.98628,0.87827,0.91111,0.95041,0.70035,1.08103,0.63414,1.12259,0.00031685,0.00031685,0.00031685
39,108.233,0.74254,0.44637,0.96619,0.88362,0.92804,0.95259,0.71175,1.04966,0.582,1.11288,0.0003119,0.0003119,0.0003119
40,110.93,0.72957,0.42934,0.95436,0.8178,0.94757,0.9352,0.61359,1.30996,0.84365,1.25148,0.00030695,0.00030695,0.00030695
41,113.492,0.75433,0.46739,0.96793,0.84852,0.92222,0.92989,0.6831,1.0683,0.62448,1.12162,0.000302,0.000302,0.000302
42,116.027,0.74818,0.45092,0.98313,0.91006,0.89947,0.94893,0.62429,1.34786,0.58876,1.28212,0.00029705,0.00029705,0.00029705
43,118.518,0.70491,0.40084,0.95623,0.83542,0.95881,0.9428,0.65937,1.21185,0.5917,1.18524,0.0002921,0.0002921,0.0002921
44,121.179,0.69704,0.40565,0.94464,0.82951,0.96667,0.9475,0.72289,1.00312,0.53207,1.0755,0.00028715,0.00028715,0.00028715
45,123.918,0.71045,0.40735,0.94083,0.87619,0.94444,0.94358,0.68047,1.16429,0.55973,1.17992,0.0002822,0.0002822,0.0002822
46,126.434,0.67269,0.37407,0.93805,0.90021,0.90207,0.94538,0.65601,1.21933,0.57756,1.21609,0.00027725,0.00027725,0.00027725
47,129.214,0.72877,0.43354,0.95407,0.8281,0.96346,0.94267,0.64073,1.2931,0.61872,1.24765,0.0002723,0.0002723,0.0002723
48,131.751,0.70774,0.44042,0.94221,0.91779,0.88889,0.95277,0.69273,1.12146,0.55315,1.1519,0.00026735,0.00026735,0.00026735
49,134.322,0.67936,0.40786,0.93468,0.83357,0.95556,0.95567,0.67575,1.20585,0.66158,1.2023,0.0002624,0.0002624,0.0002624
50,136.881,0.68918,0.39952,0.9456,0.90867,0.91111,0.94829,0.7222,1.03117,0.55364,1.0997,0.00025745,0.00025745,0.00025745
51,139.437,0.65793,0.41043,0.92047,0.89988,0.9,0.94408,0.74449,0.95263,0.53013,1.04681,0.0002525,0.0002525,0.0002525
52,141.946,0.69579,0.42675,0.95552,0.88265,0.91111,0.92725,0.75325,0.83257,0.48465,0.99384,0.00024755,0.00024755,0.00024755
53,144.537,0.6551,0.3939,0.91399,0.86904,0.95556,0.94103,0.75378,0.90027,0.51702,1.03152,0.0002426,0.0002426,0.0002426
54,147.175,0.64847,0.39859,0.93144,0.88608,0.95067,0.94657,0.68532,1.15931,0.55387,1.17136,0.00023765,0.00023765,0.00023765
55,149.723,0.69122,0.4171,0.94569,0.87656,0.94684,0.93756,0.68372,1.10723,0.58693,1.13632,0.0002327,0.0002327,0.0002327
56,152.413,0.6565,0.39565,0.92375,0.89077,0.90617,0.94572,0.65956,1.22527,0.62712,1.20074,0.00022775,0.00022775,0.00022775
57,155.043,0.6832,0.38211,0.93336,0.88948,0.87778,0.94498,0.71837,0.99155,0.59725,1.07867,0.0002228,0.0002228,0.0002228
58,157.713,0.67395,0.40433,0.93011,0.87099,0.9,0.9218,0.69413,1.00311,0.53446,1.09316,0.00021785,0.00021785,0.00021785
59,160.5,0.65537,0.37865,0.92522,0.87931,0.88889,0.91304,0.68493,0.99344,0.58605,1.0828,0.0002129,0.0002129,0.0002129
60,163.174,0.61618,0.36474,0.89817,0.90975,0.89604,0.93267,0.74537,0.82605,0.47957,0.99028,0.00020795,0.00020795,0.00020795
61,165.794,0.64621,0.37434,0.92291,0.92089,0.88889,0.93063,0.74651,0.84604,0.46764,1.01114,0.000203,0.000203,0.000203
62,168.551,0.63717,0.38508,0.91476,0.91738,0.88889,0.9402,0.76819,0.79527,0.46789,0.98536,0.00019805,0.00019805,0.00019805
63,171.941,0.61359,0.37275,0.9008,0.8568,0.93071,0.95647,0.78255,0.80823,0.4814,0.98913,0.0001931,0.0001931,0.0001931
64,175.036,0.63048,0.37839,0.91736,0.8406,0.93755,0.95788,0.79058,0.78665,0.48119,0.97433,0.00018815,0.00018815,0.00018815
65,178.16,0.60208,0.36301,0.92356,0.82729,0.97778,0.95641,0.78036,0.82071,0.48279,0.9967,0.0001832,0.0001832,0.0001832
