epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.88964,1.79927,4.11314,1.81788,0.68937,0.6165,0.60648,0.33678,1.69309,4.67789,1.33957,0.09005,5e-05,5e-05
2,8.28175,1.10962,1.046,1.17545,0.7094,0.92222,0.9074,0.49615,1.80138,1.87581,1.63326,0.079104,0.000103961,0.000103961
3,12.4426,1.08539,0.89348,1.14658,0.85075,0.82334,0.90615,0.65967,1.14657,1.30219,1.17229,0.0681568,0.000156832,0.000156832
4,16.5437,1.14776,0.89325,1.16323,0.86873,0.88241,0.9326,0.54976,1.59136,1.09866,1.46366,0.0572086,0.000208615,0.000208615
5,20.3255,1.01243,0.64116,1.09185,0.89949,0.81111,0.9257,0.60587,1.38772,0.89863,1.33598,0.0462593,0.000259308,0.000259308
6,23.9989,1.02852,0.69816,1.09928,0.83671,0.91111,0.93319,0.51246,1.65397,0.85633,1.57028,0.0353089,0.000308913,0.000308913
7,27.6013,1.01448,0.73655,1.09957,0.69791,0.77778,0.79994,0.50684,1.23177,1.0098,1.26556,0.0243574,0.000357428,0.000357428
8,31.1837,0.92193,0.82082,1.06689,0.01519,0.12222,0.03314,0.01053,4.4492,3.61593,3.4212,0.0134049,0.000404855,0.000404855
9,34.8281,0.9185,0.72202,1.07535,0.76304,0.9,0.87983,0.59654,1.09432,0.88958,1.15326,0.00245119,0.000451192,0.000451192
10,38.3783,0.92695,0.61985,1.07949,0.77343,0.8724,0.85714,0.49007,1.55116,1.17475,1.44718,0.00045545,0.00045545,0.00045545
11,41.9937,0.92141,0.58529,1.05105,0.60361,0.48889,0.56784,0.32434,1.4891,1.58043,1.42313,0.0004505,0.0004505,0.0004505
12,45.5902,0.87251,0.55395,1.05101,0.82994,0.65074,0.8057,0.57751,1.06769,1.36965,1.124,0.00044555,0.00044555,0.00044555
13,49.2674,0.93889,0.58298,1.07168,0.85295,0.72222,0.83217,0.59663,1.01199,1.2116,1.08413,0.0004406,0.0004406,0.0004406
14,52.8497,0.9392,0.5886,1.04825,0.44043,0.67778,0.51043,0.37948,0.94285,10.6905,1.05559,0.00043565,0.00043565,0.00043565
15,56.4944,0.87611,0.55685,1.0319,0.83746,0.65556,0.7078,0.52655,1.01124,5.16567,1.09322,0.0004307,0.0004307,0.0004307
16,60.0591,0.83894,0.54914,1.01767,0.79615,0.64444,0.71357,0.54016,1.01652,6.15386,1.05927,0.00042575,0.00042575,0.00042575
17,63.5894,0.85358,0.53518,1.01145,0.78502,0.72222,0.79034,0.61809,0.87541,8.64609,1.01699,0.0004208,0.0004208,0.0004208
18,67.2224,0.88695,0.5718,1.01655,0.77699,0.85556,0.82994,0.64369,0.91204,3.63818,1.03066,0.00041585,0.00041585,0.00041585
19,70.8337,0.85322,0.51746,1.01787,0.81638,0.83985,0.84885,0.57499,1.1324,0.86097,1.15685,0.0004109,0.0004109,0.0004109
20,74.5591,0.84174,0.52607,1.01285,0.79097,0.94444,0.92408,0.70351,0.87662,1.01564,1.02418,0.00040595,0.00040595,0.00040595
21,78.5669,0.79653,0.48469,0.9935,0.7793,0.92222,0.92576,0.73681,0.8363,0.94105,0.9987,0.000401,0.000401,0.000401
22,82.488,0.79909,0.53183,0.99043,0.76035,0.91659,0.83641,0.64085,0.84362,0.77614,1.00489,0.00039605,0.00039605,0.00039605
23,86.1166,0.80873,0.5282,1.02294,0.80723,0.9306,0.91853,0.69362,0.99465,0.64575,1.08096,0.0003911,0.0003911,0.0003911
24,89.6583,0.85044,0.51449,1.01602,0.80252,0.85556,0.84512,0.6392,0.96779,0.92561,1.06894,0.00038615,0.00038615,0.00038615
25,93.2143,0.8141,0.5182,1.01066,0.88309,0.85556,0.89848,0.63754,1.14092,0.70304,1.14904,0.0003812,0.0003812,0.0003812
26,96.7502,0.84972,0.52303,1.01036,0.79885,0.88257,0.922,0.73526,0.82348,0.87561,0.98277,0.00037625,0.00037625,0.00037625
27,100.301,0.80741,0.4847,1.00217,0.81719,0.92222,0.93953,0.73312,0.87247,0.87322,0.9996,0.0003713,0.0003713,0.0003713
28,103.795,0.7698,0.47262,0.99967,0.82916,0.88889,0.93341,0.73052,0.8718,0.57738,0.99908,0.00036635,0.00036635,0.00036635
29,107.347,0.77436,0.49212,0.98136,0.85688,0.91111,0.94339,0.72712,0.95331,0.52805,1.03866,0.0003614,0.0003614,0.0003614
30,110.868,0.81619,0.54212,1.00451,0.81332,0.9198,0.91601,0.68509,0.98225,0.97167,1.06326,0.00035645,0.00035645,0.00035645
