epoch,train_loss,train_acc,val_loss,val_acc
1,0.059618,74.42,0.038621,83.26
2,0.032144,85.12,0.030909,85.12
3,0.035064,84.69,0.036544,83.68
4,0.033604,85.49,0.033831,84.09
5,0.032079,83.85,0.039518,80.79
6,0.032144,84.75,0.042468,80.79
7,0.032059,85.43,0.047218,80.99
8,0.040062,83.05,0.043550,82.44
9,0.037735,84.22,0.044223,82.23
10,0.039162,82.42,0.052344,72.52
11,0.042783,81.14,0.055585,77.48
12,0.038098,83.47,0.032461,83.68
13,0.041216,81.46,0.036383,80.99
14,0.032499,84.48,0.044536,79.34
15,0.033785,84.53,0.040710,84.09
16,0.038529,81.94,0.038018,80.37
17,0.035678,83.42,0.109451,53.51
18,0.034940,84.96,0.037324,80.99
19,0.032913,84.43,0.052101,80.37
20,0.031943,83.85,0.039720,85.54
21,0.035130,83.10,0.043682,80.79
22,0.032756,85.22,0.046234,80.58
23,0.029788,84.69,0.040234,81.61
24,0.030006,86.49,0.042801,78.51
25,0.028961,85.70,0.044687,82.85
26,0.033310,83.58,0.043245,82.44
27,0.029785,85.17,0.037001,79.96
28,0.028633,85.33,0.042811,83.06
29,0.027893,86.28,0.034710,83.68
30,0.025951,87.61,0.047216,80.58
31,0.029650,86.65,0.036090,83.47
32,0.026471,87.50,0.056337,73.76
33,0.026426,87.18,0.049097,80.58
34,0.024579,87.50,0.039051,82.85
35,0.021171,89.09,0.048032,79.34
36,0.025206,87.08,0.047084,80.79
37,0.022402,88.56,0.043319,84.50
38,0.021557,89.67,0.043974,84.50
39,0.018364,89.88,0.046215,80.99
40,0.020149,91.21,0.042991,81.20
41,0.017418,91.05,0.052143,78.31
42,0.021289,90.36,0.046525,78.72
43,0.016284,91.79,0.049985,81.20
44,0.018598,90.25,0.050739,81.40
45,0.018068,91.31,0.048456,84.30
46,0.014933,92.85,0.049601,81.40
47,0.015373,92.21,0.040826,83.06
48,0.011844,93.70,0.053834,83.26
49,0.012888,93.22,0.058311,83.26
50,0.009994,94.70,0.060817,82.02
51,0.010930,94.23,0.074771,79.13
52,0.009743,94.54,0.063633,78.93
53,0.010330,94.54,0.054264,80.79
54,0.008917,95.39,0.059470,81.61
55,0.007552,96.19,0.065621,81.40
56,0.007736,96.45,0.060046,82.23
57,0.006857,96.08,0.067705,82.85
58,0.005599,97.19,0.080266,83.26
59,0.006248,96.77,0.076831,82.02
60,0.004624,97.93,0.074770,82.64
61,0.004814,97.88,0.076494,81.82
62,0.004010,98.15,0.081285,82.64
63,0.002759,98.46,0.078326,81.61
64,0.002223,99.15,0.084718,82.23
65,0.002763,98.57,0.086180,82.02
66,0.002660,98.73,0.091841,81.20
67,0.002562,98.94,0.085216,81.40
68,0.002213,98.94,0.085075,81.61
69,0.002344,98.83,0.086949,80.58
70,0.002588,98.73,0.088271,81.82
71,0.002206,98.94,0.091636,80.99
72,0.002055,98.83,0.095630,80.99
73,0.001975,99.05,0.095422,79.96
74,0.002042,99.05,0.089754,80.99
75,0.001213,99.36,0.090035,81.82
