epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.4742,2.89916,5.25083,1.60886,0.00016,0.00535,8e-05,6e-05,3.24536,6.06956,1.95245,0.09602,2e-05,2e-05
2,39.4281,2.83587,4.82368,1.53904,0.15528,0.10428,0.0472,0.0223,2.86838,5.6704,1.57856,0.0910446,4.45545e-05,4.45545e-05
3,60.3058,2.01432,2.09729,1.08172,0.43454,0.20321,0.28851,0.10093,2.29389,2.5046,1.07383,0.0860686,6.8614e-05,6.8614e-05
4,80.1428,1.70699,1.24068,0.99343,0.5601,0.29278,0.3636,0.12366,2.23673,2.38013,1.00686,0.0810922,9.21785e-05,9.21785e-05
5,100.776,1.59919,1.01145,0.97574,0.64207,0.52406,0.56379,0.20049,2.15744,2.06125,0.97429,0.0761152,0.000115248,0.000115248
6,120.429,1.59781,1.06166,0.95068,0.52934,0.5508,0.56523,0.26692,2.03288,2.62068,0.95018,0.0711378,0.000137823,0.000137823
7,140.513,1.61362,1.10692,0.97389,0.66728,0.47326,0.58715,0.26035,1.9436,2.46403,0.92648,0.0661599,0.000159902,0.000159902
8,158.863,1.45273,0.87125,0.93457,0.67594,0.52406,0.63409,0.2934,1.86601,2.34595,0.92482,0.0611815,0.000181487,0.000181487
9,178.459,1.50197,0.84369,0.93563,0.5688,0.68717,0.67112,0.28806,1.8713,1.70693,0.93068,0.0562026,0.000202576,0.000202576
10,196.125,1.47655,0.88204,0.93673,0.68891,0.69519,0.74838,0.36696,1.76325,1.45875,0.96502,0.0512232,0.000223171,0.000223171
11,214.781,1.49907,0.8567,0.9467,0.67323,0.73797,0.7532,0.36529,1.70635,1.27781,0.94996,0.0462433,0.00024327,0.00024327
12,236.115,1.45948,0.90878,0.92996,0.61443,0.74332,0.71797,0.34069,1.78116,1.28638,0.94433,0.0412629,0.000262874,0.000262874
13,253.065,1.3535,0.8563,0.8989,0.63904,0.72424,0.71518,0.34936,1.74397,1.1794,0.94067,0.036282,0.000281984,0.000281984
14,272.151,1.39827,0.91752,0.93044,0.75622,0.70503,0.76855,0.39152,1.67253,1.18068,0.94553,0.0313006,0.000300598,0.000300598
15,290.106,1.44622,0.8359,0.91879,0.69536,0.76898,0.75517,0.37476,1.71283,1.11978,0.96139,0.0263187,0.000318718,0.000318718
16,308.148,1.41664,0.84926,0.94294,0.74468,0.83422,0.83365,0.401,1.67368,1.27104,0.95269,0.0213363,0.000336343,0.000336343
17,326.767,1.54866,0.89448,0.96624,0.76812,0.77273,0.83945,0.43868,1.6299,0.97832,0.94248,0.0163535,0.000353472,0.000353472
18,345.523,1.52565,0.92928,0.9446,0.69475,0.79412,0.80433,0.41288,1.65645,1.14047,0.93178,0.0113701,0.000370106,0.000370106
19,364.24,1.39052,0.85685,0.91341,0.77615,0.82086,0.84305,0.42221,1.61345,1.05743,0.92045,0.00638625,0.000386246,0.000386246
20,384.297,1.4558,0.86379,0.92832,0.80488,0.77205,0.84377,0.45263,1.60199,0.9759,0.93951,0.00140189,0.000401891,0.000401891
21,403.156,1.32791,0.78695,0.90871,0.65914,0.75488,0.78396,0.41618,1.6568,1.02684,0.94733,0.000401,0.000401,0.000401
22,422.268,1.27697,0.76272,0.89951,0.76221,0.82279,0.85883,0.48196,1.53333,0.9729,0.91896,0.00039605,0.00039605,0.00039605
23,439.981,1.34294,0.74583,0.92731,0.80665,0.83662,0.86254,0.4755,1.51149,0.93703,0.91623,0.0003911,0.0003911,0.0003911
24,458.514,1.37978,0.71691,0.91709,0.8216,0.79412,0.83545,0.43276,1.56272,0.92507,0.91699,0.00038615,0.00038615,0.00038615
25,475.901,1.36909,0.72208,0.90869,0.76865,0.8369,0.82932,0.45976,1.50427,0.92006,0.90655,0.0003812,0.0003812,0.0003812
26,495.216,1.31169,0.72093,0.90709,0.80747,0.81818,0.84878,0.45192,1.55835,0.91081,0.91536,0.00037625,0.00037625,0.00037625
27,512.861,1.22071,0.70332,0.87794,0.80516,0.76471,0.81577,0.42547,1.58643,1.07172,0.91595,0.0003713,0.0003713,0.0003713
28,531.167,1.21827,0.68093,0.89017,0.79924,0.81283,0.81692,0.43211,1.55421,1.20932,0.92361,0.00036635,0.00036635,0.00036635
29,550,1.2262,0.66192,0.88484,0.80637,0.77273,0.80063,0.42591,1.61974,1.01583,0.92471,0.0003614,0.0003614,0.0003614
30,567.359,1.29057,0.68423,0.89548,0.78891,0.80481,0.83706,0.4492,1.56413,0.84436,0.92025,0.00035645,0.00035645,0.00035645
31,583.789,1.31597,0.68142,0.90742,0.77947,0.8369,0.84877,0.45394,1.53231,0.82442,0.91135,0.0003515,0.0003515,0.0003515
32,602.609,1.2542,0.6486,0.88624,0.81831,0.85829,0.86954,0.47049,1.52031,0.80013,0.90817,0.00034655,0.00034655,0.00034655
