epoch,train_loss,train_acc,val_loss,val_acc
1,0.098261,75.36,0.120957,69.61
2,0.020474,93.39,0.045778,91.87
3,0.008236,96.15,0.017043,95.41
4,0.002967,98.80,0.022448,96.11
5,0.001442,99.28,0.035516,91.17
6,0.003628,98.68,0.042013,91.87
7,0.007591,97.00,0.058978,91.52
8,0.008961,96.63,0.060585,94.35
9,0.009722,96.51,0.127755,87.99
10,0.015507,96.75,0.180014,89.05
11,0.015818,94.59,0.091264,87.99
12,0.028499,91.71,1.040816,64.66
13,0.028598,90.14,0.123534,87.63
14,0.021372,93.27,0.138745,85.51
15,0.018705,94.11,0.141368,82.69
16,0.017189,94.59,0.039531,93.64
17,0.014974,93.87,0.420859,61.48
18,0.021721,93.51,1.328280,37.46
19,0.016404,94.11,0.120619,80.57
20,0.009930,96.15,0.121496,93.64
21,0.007840,97.12,0.049355,92.58
22,0.011989,96.63,0.159585,71.73
23,0.011712,97.12,0.045561,94.35
24,0.011513,95.31,0.060055,86.93
25,0.019447,95.19,0.016876,97.88
26,0.008373,97.24,0.065747,91.87
27,0.014462,94.35,0.037486,96.47
28,0.009448,96.63,0.070006,95.41
29,0.008804,96.63,0.104146,91.17
30,0.011875,97.36,0.045356,97.17
31,0.007625,97.72,0.045377,93.64
32,0.003232,98.44,0.048057,94.35
33,0.007433,98.68,0.046919,94.35
34,0.004454,98.32,0.040043,90.46
35,0.001267,99.40,0.039629,93.29
36,0.002676,99.16,0.041206,96.11
37,0.000690,99.76,0.030641,97.53
