epoch,train_loss,train_acc,val_loss,val_acc
1,0.093000,73.06,0.046472,87.83
2,0.016369,93.97,0.049354,91.01
3,0.013806,93.53,0.070918,88.89
4,0.021341,93.10,0.048935,90.48
5,0.014221,95.26,0.077432,83.60
6,0.024459,91.16,0.073051,91.53
7,0.028561,90.62,0.086114,80.95
8,0.027125,91.06,0.043282,88.89
9,0.041751,84.16,0.111222,91.01
10,0.037146,86.85,0.095121,88.89
11,0.032998,87.28,0.267065,58.20
12,0.037246,87.07,0.044285,89.95
13,0.046613,83.30,0.117672,61.90
14,0.052337,82.65,0.073654,80.95
15,0.031955,86.85,0.053718,89.95
16,0.033699,88.04,0.385343,47.09
17,0.035459,86.42,0.046553,91.53
18,0.037984,86.31,0.052825,87.30
19,0.033586,88.15,0.359155,47.62
20,0.046657,83.84,0.063782,91.01
21,0.040044,85.78,0.083129,84.66
22,0.018744,90.41,0.047985,86.77
23,0.016368,92.56,0.070898,79.89
24,0.020303,91.81,0.049789,89.42
25,0.018089,92.03,0.080124,84.13
26,0.025023,90.09,0.078574,87.30
27,0.014466,93.53,0.094804,77.78
28,0.018090,93.21,0.061160,88.89
29,0.014799,94.50,0.065282,86.77
30,0.014961,93.75,0.078476,87.30
31,0.012123,95.37,0.050514,92.06
32,0.009785,96.01,0.047358,91.01
33,0.018540,93.43,0.083631,87.83
34,0.028294,89.55,0.050655,91.53
35,0.016457,92.35,0.067260,92.59
36,0.008421,95.69,0.047421,91.01
