epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,8.76306,1.73234,3.54785,1.27352,0.15742,0.45985,0.15823,0.04713,2.2792,4.1315,1.64491,0.08408,8e-05,8e-05
2,15.7277,1.18303,1.1813,0.98288,0.40329,0.3876,0.33753,0.09898,2.58522,2.59652,1.66641,0.0671634,0.000163367,0.000163367
3,21.9728,1.12066,1.08576,0.99096,0.44526,0.76645,0.54423,0.36569,1.00464,2.39269,0.98627,0.050245,0.00024505,0.00024505
4,27.9695,1.04181,0.984,0.9804,0.53199,0.76257,0.61334,0.43633,0.90557,1.56314,0.94979,0.0333251,0.000325051,0.000325051
5,33.8888,1.05819,0.89056,0.99882,0.42495,0.70068,0.48392,0.29652,1.28016,1.27409,1.10434,0.0164034,0.000403368,0.000403368
6,39.665,0.99519,0.97307,0.98937,0.58982,0.72688,0.66859,0.4714,0.92453,1.20734,0.99558,0.00047525,0.00047525,0.00047525
7,45.6599,0.97908,0.85909,0.97969,0.57845,0.68954,0.63922,0.46507,0.78781,0.97343,0.90589,0.0004703,0.0004703,0.0004703
8,51.2997,1.01956,0.85916,0.98793,0.36857,0.49459,0.40962,0.25748,1.22279,1.71087,1.02688,0.00046535,0.00046535,0.00046535
9,56.9794,0.96724,0.82425,0.97848,0.3519,0.45574,0.41236,0.21433,1.62605,1.70096,1.21618,0.0004604,0.0004604,0.0004604
10,62.7831,0.95815,0.81346,0.97477,0.53092,0.70999,0.63586,0.38885,1.23782,1.42078,1.07678,0.00045545,0.00045545,0.00045545
11,68.5319,0.96874,0.87492,0.96564,0.60359,0.76042,0.68145,0.49997,0.80864,1.05315,0.92306,0.0004505,0.0004505,0.0004505
12,74.658,0.90022,0.82921,0.9373,0.46654,0.66062,0.589,0.43627,0.78808,1.38507,0.90524,0.00044555,0.00044555,0.00044555
13,80.3513,0.94272,0.78531,0.96779,0.58985,0.72553,0.67659,0.50588,0.71857,1.11269,0.87877,0.0004406,0.0004406,0.0004406
14,86.5363,0.9312,0.80995,0.95204,0.58923,0.77804,0.69896,0.51913,0.76891,0.91295,0.90553,0.00043565,0.00043565,0.00043565
15,92.5489,0.89037,0.76027,0.94719,0.62951,0.75441,0.71047,0.52202,0.76616,0.86404,0.90627,0.0004307,0.0004307,0.0004307
16,98.6896,0.94332,0.76242,0.96479,0.62766,0.7059,0.70996,0.52369,0.79143,1.03619,0.90927,0.00042575,0.00042575,0.00042575
