epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,19.4518,0.65753,0.88387,1,0.35667,0.000412773,0.000412773,0.000412773
1,187.772,0.65753,0.88387,1,0.35667,0.000412773,0.000412773,0.000412773
2,394.233,0.29076,0.94839,1,0.13331,0.000813016,0.000813016,0.000813016
3,578.514,0.28546,0.95484,1,0.12848,0.00119676,0.00119676,0.00119676
4,650.226,0.28929,0.96129,1,0.10035,0.00117575,0.00117575,0.00117575
